task	model	srho_mean	srho_sd	srho_min	2021_dataset	2022_dataset	2020_dataset	dim_red	n_modalities	feature_set
task_22	elnet	0.091	0.024	0.074	0.108	0.074	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.045	0.037	0.019	0.071	0.019	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.341	0.047	0.308	0.308	0.374	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.092	0.055	0.053	0.053	0.131	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.044	0.037	0.018	0.018	0.07	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	0.355	0.093	0.289	0.289	0.421	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.305	0.097	0.236	0.373	0.236	NA	none	3	t_cell_activation+metadata+baseline
task_22	lasso	0.282	0.084	0.223	0.341	0.223	NA	none	3	t_cell_activation+metadata+baseline
task_22	rf	0.243	0.045	0.212	0.212	0.275	NA	none	3	t_cell_activation+metadata+baseline
task_22	elnet	0.282	0.033	0.258	0.258	0.305	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_22	lasso	0.284	0.014	0.274	0.274	0.294	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_22	rf	0.169	0.023	0.153	0.153	0.186	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_22	elnet	0.312	0.053	0.275	0.349	0.275	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_22	lasso	0.311	0.055	0.272	0.349	0.272	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_22	rf	0.004	0.237	-0.164	0.172	-0.164	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_22	elnet	0.182	0.318	-0.043	0.407	-0.043	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.173	0.305	-0.043	0.389	-0.043	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	rf	-0.015	0.129	-0.106	0.076	-0.106	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_22	elnet	0.049	0.199	-0.091	0.19	-0.091	NA	none	3	t_cell_polarization+metadata+baseline
task_22	lasso	0.049	0.199	-0.091	0.19	-0.091	NA	none	3	t_cell_polarization+metadata+baseline
task_22	rf	0.057	0.076	0.003	0.111	0.003	NA	none	3	t_cell_polarization+metadata+baseline
task_22	elnet	0.238	0.067	0.19	0.19	0.285	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_22	lasso	0.254	0.09	0.19	0.19	0.318	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_22	rf	0.195	0.182	0.066	0.066	0.324	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_31	baseline	0.431	0.117	0.296	0.509	0.488	0.296	none	1	baseline
task_31	elnet	-0.039	0.179	-0.169	0.164	-0.113	-0.169	none	1	metadata
task_31	lasso	-0.039	0.179	-0.169	0.164	-0.113	-0.169	none	1	metadata
task_31	rf	-0.183	0.113	-0.303	-0.166	-0.303	-0.079	none	1	metadata
task_31	elnet	0.395	0.18	0.187	0.509	0.488	0.187	none	2	metadata+baseline
task_31	lasso	0.398	0.174	0.198	0.509	0.488	0.198	none	2	metadata+baseline
task_31	rf	0.182	0.137	0.069	0.335	0.069	0.143	none	2	metadata+baseline
task_31	elnet	0.381	0.049	0.337	0.337	0.434	0.373	none	3	pbmc_cell_frequency+metadata+baseline
task_31	lasso	0.35	0.067	0.291	0.337	0.422	0.291	none	3	pbmc_cell_frequency+metadata+baseline
task_31	rf	0.251	0.18	0.061	0.273	0.061	0.418	none	3	pbmc_cell_frequency+metadata+baseline
task_31	elnet	0.356	0.089	0.303	0.459	0.303	0.308	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_31	lasso	0.352	0.117	0.262	0.484	0.262	0.31	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_31	rf	0.236	0.261	0.042	0.134	0.532	0.042	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_31	elnet	0.283	0.427	-0.095	0.197	-0.095	0.745	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_31	lasso	0.248	0.444	-0.177	0.212	-0.177	0.709	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_31	rf	0.304	0.31	0.033	0.033	0.643	0.236	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_31	elnet	0.172	0.143	0.071	0.273	0.071	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	lasso	0.339	0.263	0.153	0.525	0.153	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	rf	0.495	0.046	0.463	0.463	0.527	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	elnet	0.474	0.125	0.385	0.385	0.562	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	lasso	0.345	0.271	0.153	0.536	0.153	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	rf	0.282	0.138	0.185	0.185	0.379	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	elnet	0.306	0.061	0.262	0.262	0.349	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	lasso	0.168	0.305	-0.048	0.383	-0.048	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	rf	0.327	0.016	0.316	0.316	0.338	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	elnet	0.245	0.033	0.221	0.221	0.268	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.013	0.266	-0.175	0.201	-0.175	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.487	0.209	0.339	0.339	0.635	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.505	0.099	0.435	0.435	0.574	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	lasso	0.184	0.117	0.101	0.267	0.101	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	rf	0.142	0.052	0.105	0.105	0.179	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	elnet	0.365	0.023	0.349	0.381	0.349	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	lasso	0.168	0.305	-0.048	0.383	-0.048	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	rf	0.582	0.177	0.457	0.457	0.707	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	elnet	0.173	0.068	0.125	0.221	0.125	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.013	0.266	-0.175	0.201	-0.175	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.36	0.186	0.228	0.228	0.491	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.223	0.178	0.098	0.349	0.098	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	lasso	0.182	0.115	0.101	0.263	0.101	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	rf	0.322	0.053	0.284	0.284	0.359	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	elnet	0.098	0.109	0.021	0.175	0.021	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	lasso	0.277	0.227	0.117	0.438	0.117	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	rf	0.235	0.255	0.055	0.055	0.416	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	elnet	0.24	0.119	0.156	0.325	0.156	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	lasso	0.23	0.379	-0.038	0.498	-0.038	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	rf	0.354	0.244	0.182	0.182	0.527	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	elnet	0.412	0.134	0.317	0.317	0.506	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.434	0.123	0.347	0.521	0.347	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.253	0.006	0.248	0.248	0.257	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.385	0.152	0.278	0.278	0.492	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	lasso	0.439	0.142	0.339	0.539	0.339	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	rf	0.185	0.055	0.147	0.224	0.147	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	elnet	0.159	0.052	0.122	0.196	0.122	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+metadata+baseline
task_31	lasso	0.167	0.469	-0.165	0.498	-0.165	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+metadata+baseline
task_31	rf	0.342	0.072	0.291	0.291	0.392	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+metadata+baseline
task_31	elnet	0.32	0.196	0.182	0.182	0.458	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.439	0.116	0.357	0.521	0.357	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.3	0.011	0.292	0.292	0.308	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.311	0.201	0.169	0.169	0.453	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_polarization+metadata+baseline
task_31	lasso	0.419	0.088	0.357	0.482	0.357	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_polarization+metadata+baseline
task_31	rf	0.522	0.353	0.272	0.272	0.771	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_polarization+metadata+baseline
task_31	elnet	0.353	0.433	-0.112	0.425	-0.112	0.745	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	lasso	0.346	0.484	-0.188	0.473	-0.188	0.755	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	rf	0.298	0.197	0.125	0.125	0.513	0.255	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	elnet	0.297	0.199	0.156	0.156	0.438	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	lasso	0.384	0.001	0.384	0.384	0.384	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	rf	0.094	0.534	-0.284	-0.284	0.471	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	elnet	0.272	0.184	0.141	0.402	0.141	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	lasso	0.318	0.156	0.208	0.429	0.208	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	rf	0.306	0.148	0.202	0.41	0.202	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	elnet	0.344	0.123	0.257	0.257	0.432	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.247	0.046	0.214	0.279	0.214	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.334	0.073	0.283	0.283	0.386	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.409	0.07	0.36	0.36	0.459	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	lasso	0.188	0.18	0.061	0.061	0.316	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	rf	0.259	0.102	0.187	0.187	0.331	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	elnet	0.3	0.144	0.198	0.402	0.198	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	lasso	0.337	0.13	0.245	0.429	0.245	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	rf	0.428	0.019	0.415	0.442	0.415	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	elnet	0.324	0.095	0.257	0.257	0.391	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.265	0.02	0.251	0.279	0.251	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.588	0.074	0.536	0.536	0.64	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.391	0.062	0.348	0.348	0.435	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	lasso	0.247	0.163	0.132	0.132	0.362	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	rf	0.421	0.113	0.342	0.342	0.501	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	elnet	0.259	0.337	-0.062	0.229	-0.062	0.609	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	lasso	0.26	0.374	-0.112	0.255	-0.112	0.636	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	rf	0.152	0.178	-0.004	0.114	-0.004	0.345	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	elnet	0.283	0.189	0.149	0.149	0.417	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	lasso	0.423	0.016	0.412	0.434	0.412	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	rf	0.224	0.228	0.063	0.063	0.386	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	elnet	0.368	0.176	0.243	0.243	0.492	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.437	0.139	0.339	0.535	0.339	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.241	0.036	0.216	0.267	0.216	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.332	0.226	0.172	0.172	0.492	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	lasso	0.469	0.096	0.401	0.401	0.536	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	rf	0.117	0.165	-0	-0	0.234	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	elnet	0.232	0.501	-0.255	0.206	-0.255	0.745	none	5	pbmc_cell_frequency+pbmc_gene_expression+t_cell_activation+metadata+baseline
task_31	lasso	0.179	0.546	-0.332	0.114	-0.332	0.755	none	5	pbmc_cell_frequency+pbmc_gene_expression+t_cell_activation+metadata+baseline
task_31	rf	0.159	0.08	0.071	0.071	0.225	0.182	none	5	pbmc_cell_frequency+pbmc_gene_expression+t_cell_activation+metadata+baseline
task_31	elnet	0.23	0.323	0.002	0.002	0.458	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.448	0.124	0.36	0.535	0.36	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.392	0.125	0.304	0.304	0.481	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.397	0.408	-0.043	0.472	-0.043	0.764	none	5	pbmc_cell_frequency+pbmc_gene_expression+t_cell_polarization+metadata+baseline
task_31	lasso	0.389	0.467	-0.131	0.525	-0.131	0.773	none	5	pbmc_cell_frequency+pbmc_gene_expression+t_cell_polarization+metadata+baseline
task_31	rf	0.336	0.161	0.167	0.167	0.487	0.355	none	5	pbmc_cell_frequency+pbmc_gene_expression+t_cell_polarization+metadata+baseline
task_31	elnet	0.245	0.029	0.221	0.221	0.278	0.236	none	4	pbmc_cell_frequency+plasma_ab_titer+metadata+baseline
task_31	lasso	0.262	0.037	0.224	0.224	0.299	0.264	none	4	pbmc_cell_frequency+plasma_ab_titer+metadata+baseline
task_31	rf	0.204	0.012	0.196	0.198	0.196	0.218	none	4	pbmc_cell_frequency+plasma_ab_titer+metadata+baseline
task_31	elnet	0.347	0.119	0.264	0.264	0.431	NA	none	5	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	lasso	0.338	0.117	0.255	0.255	0.421	NA	none	5	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	rf	0.29	0.066	0.243	0.243	0.336	NA	none	5	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	elnet	0.283	0.104	0.21	0.21	0.357	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	lasso	0.27	0.116	0.188	0.188	0.352	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	rf	0.037	0.059	-0.004	-0.004	0.079	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	elnet	0.304	0.162	0.189	0.418	0.189	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	lasso	0.293	0.115	0.212	0.374	0.212	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	rf	0.179	0.204	0.034	0.034	0.323	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	elnet	0.067	0.254	-0.113	-0.113	0.247	NA	none	8	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.372	0.14	0.274	0.471	0.274	NA	none	8	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.156	0.065	0.11	0.11	0.202	NA	none	8	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.301	0.17	0.18	0.18	0.421	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	lasso	0.274	0.118	0.191	0.191	0.357	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	rf	0.189	0.142	0.089	0.089	0.29	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	elnet	0.271	0.122	0.185	0.358	0.185	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	lasso	0.271	0.109	0.194	0.348	0.194	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	rf	0.245	0.044	0.214	0.276	0.214	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	elnet	0.294	0.128	0.204	0.384	0.204	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.301	0.093	0.235	0.367	0.235	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.308	0.013	0.299	0.299	0.318	NA	none	7	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.498	0.058	0.457	0.539	0.457	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
