task	model	srho_mean	srho_sd	srho_min	2021_dataset	2022_dataset	2020_dataset	dim_red	n_modalities	feature_set
task_11	elnet	0.147	0.228	-0.014	0.308	-0.014	NA	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	lasso	0.108	0.237	-0.06	0.276	-0.06	NA	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	rf	-0.114	0.102	-0.186	-0.042	-0.186	NA	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	elnet	0.137	0.242	-0.035	0.308	-0.035	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	lasso	0.105	0.241	-0.065	0.276	-0.065	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	rf	-0.023	0.067	-0.071	0.024	-0.071	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	elnet	0.092	0.179	-0.035	0.218	-0.035	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	0.048	0.159	-0.065	0.16	-0.065	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.219	0.126	-0.308	-0.13	-0.308	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	0.081	0.133	-0.014	0.175	-0.014	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	0.058	0.167	-0.06	0.176	-0.06	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.185	0.032	-0.208	-0.163	-0.208	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	0.07	0.345	-0.174	0.314	-0.174	NA	pca	4	pbmc_gene_expression_pca+t_cell_activation_pca+metadata+baseline
task_11	lasso	-0.014	0.422	-0.313	0.284	-0.313	NA	pca	4	pbmc_gene_expression_pca+t_cell_activation_pca+metadata+baseline
task_11	rf	-0.116	0.131	-0.209	-0.023	-0.209	NA	pca	4	pbmc_gene_expression_pca+t_cell_activation_pca+metadata+baseline
task_11	elnet	0.014	0.267	-0.174	0.203	-0.174	NA	pca	5	pbmc_gene_expression_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	-0.04	0.385	-0.313	0.232	-0.313	NA	pca	5	pbmc_gene_expression_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.21	0.045	-0.242	-0.178	-0.242	NA	pca	5	pbmc_gene_expression_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	0.01	0.261	-0.174	0.195	-0.174	NA	pca	4	pbmc_gene_expression_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	-0.007	0.432	-0.313	0.299	-0.313	NA	pca	4	pbmc_gene_expression_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.269	0.075	-0.322	-0.216	-0.322	NA	pca	4	pbmc_gene_expression_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	-0.083	0.336	-0.32	0.155	-0.32	NA	none	3	plasma_ab_titer+metadata+baseline
task_11	lasso	-0.103	0.365	-0.361	0.155	-0.361	NA	none	3	plasma_ab_titer+metadata+baseline
task_11	rf	0.094	0.097	0.025	0.025	0.162	NA	none	3	plasma_ab_titer+metadata+baseline
task_11	elnet	-0.145	0.208	-0.292	0.002	-0.292	NA	none	4	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_11	lasso	-0.204	0.292	-0.411	0.002	-0.411	NA	none	4	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_11	rf	0.156	0.083	0.098	0.098	0.215	NA	none	4	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_11	elnet	-0.167	0.24	-0.337	0.002	-0.337	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	lasso	-0.086	0.125	-0.174	0.002	-0.174	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	rf	-0.191	0.134	-0.286	-0.096	-0.286	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	elnet	-0.167	0.241	-0.337	0.003	-0.337	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	lasso	-0.183	0.264	-0.37	0.003	-0.37	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	rf	-0.129	0.009	-0.135	-0.122	-0.135	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	elnet	-0.118	0.264	-0.305	0.069	-0.305	NA	none	7	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	lasso	-0.124	0.321	-0.351	0.104	-0.351	NA	none	7	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	rf	-0.209	0.115	-0.291	-0.291	-0.128	NA	none	7	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	elnet	-0.11	0.276	-0.305	0.085	-0.305	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	lasso	-0.139	0.3	-0.351	0.073	-0.351	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	rf	-0.079	0.056	-0.119	-0.04	-0.119	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	elnet	-0.167	0.241	-0.337	0.003	-0.337	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_11	lasso	-0.181	0.261	-0.365	0.003	-0.365	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_11	rf	0.133	0.017	0.121	0.121	0.144	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_11	elnet	-0.141	0.294	-0.349	0.067	-0.349	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	lasso	-0.145	0.318	-0.37	0.08	-0.37	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	rf	0.065	0.154	-0.044	-0.044	0.174	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	elnet	-0.114	0.273	-0.307	0.079	-0.307	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_11	lasso	-0.169	0.344	-0.412	0.074	-0.412	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_11	rf	0.004	0.054	-0.034	-0.034	0.042	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_11	elnet	-0.082	0.335	-0.319	0.155	-0.319	NA	none	4	plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	lasso	-0.085	0.339	-0.325	0.155	-0.325	NA	none	4	plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	rf	-0.225	0.075	-0.278	-0.173	-0.278	NA	none	4	plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	elnet	-0.09	0.347	-0.335	0.155	-0.335	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	lasso	-0.085	0.339	-0.325	0.155	-0.325	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	rf	-0.215	0.098	-0.284	-0.146	-0.284	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	elnet	-0.09	0.347	-0.335	0.155	-0.335	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	lasso	-0.107	0.371	-0.37	0.155	-0.37	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	rf	-0.295	0.002	-0.296	-0.293	-0.296	NA	none	6	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	elnet	-0.09	0.347	-0.335	0.155	-0.335	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	lasso	-0.107	0.371	-0.37	0.155	-0.37	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	rf	-0.173	0.006	-0.177	-0.169	-0.177	NA	none	5	plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	elnet	-0.087	0.343	-0.329	0.155	-0.329	NA	none	4	plasma_ab_titer+t_cell_activation+metadata+baseline
task_11	lasso	-0.111	0.377	-0.377	0.155	-0.377	NA	none	4	plasma_ab_titer+t_cell_activation+metadata+baseline
task_11	rf	0.093	0.14	-0.006	-0.006	0.192	NA	none	4	plasma_ab_titer+t_cell_activation+metadata+baseline
task_11	elnet	-0.102	0.364	-0.359	0.155	-0.359	NA	none	5	plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	lasso	-0.113	0.379	-0.38	0.155	-0.38	NA	none	5	plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	rf	0.096	0.104	0.022	0.022	0.17	NA	none	5	plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	elnet	-0.125	0.396	-0.405	0.155	-0.405	NA	none	4	plasma_ab_titer+t_cell_polarization+metadata+baseline
task_11	lasso	-0.131	0.404	-0.417	0.155	-0.417	NA	none	4	plasma_ab_titer+t_cell_polarization+metadata+baseline
task_11	rf	-0.138	0.083	-0.197	-0.197	-0.08	NA	none	4	plasma_ab_titer+t_cell_polarization+metadata+baseline
task_11	elnet	0.131	0.664	-0.338	0.6	-0.338	NA	pca	3	plasma_ab_titer_pca+metadata+baseline
task_11	lasso	0.103	0.703	-0.394	0.6	-0.394	NA	pca	3	plasma_ab_titer_pca+metadata+baseline
task_11	rf	0.051	0.045	0.019	0.019	0.083	NA	pca	3	plasma_ab_titer_pca+metadata+baseline
task_11	elnet	-0.003	0.202	-0.146	0.139	-0.146	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_11	lasso	-0.016	0.182	-0.144	0.113	-0.144	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_11	rf	-0.021	0.006	-0.025	-0.025	-0.017	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_11	elnet	-0.018	0.222	-0.174	0.139	-0.174	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	lasso	-0.075	0.266	-0.263	0.113	-0.263	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	rf	-0.074	0.1	-0.144	-0.003	-0.144	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	elnet	-0.011	0.265	-0.198	0.176	-0.198	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	lasso	-0.056	0.31	-0.275	0.163	-0.275	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	rf	-0.038	0.049	-0.072	-0.003	-0.072	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	elnet	-0.206	0.123	-0.293	-0.12	-0.293	NA	pca	7	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	-0.176	0.079	-0.232	-0.12	-0.232	NA	pca	7	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.039	0.035	-0.063	-0.063	-0.014	NA	pca	7	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	-0.17	0.164	-0.286	-0.054	-0.286	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	-0.13	0.107	-0.205	-0.054	-0.205	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.123	0.168	-0.242	-0.004	-0.242	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	0.019	0.222	-0.138	0.176	-0.138	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_11	lasso	0.006	0.222	-0.15	0.163	-0.15	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_11	rf	-0.037	0.05	-0.072	-0.001	-0.072	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_11	elnet	-0.119	0	-0.12	-0.12	-0.119	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	-0.116	0.005	-0.12	-0.12	-0.112	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.077	0.072	-0.128	-0.026	-0.128	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	-0.199	0.205	-0.344	-0.054	-0.344	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	-0.082	0.039	-0.109	-0.054	-0.109	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.213	0.158	-0.325	-0.101	-0.325	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	0.114	0.687	-0.371	0.6	-0.371	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	lasso	0.114	0.687	-0.371	0.6	-0.371	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	rf	0.022	0.009	0.015	0.015	0.029	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	elnet	0.114	0.687	-0.371	0.6	-0.371	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	lasso	0.114	0.687	-0.371	0.6	-0.371	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	rf	0.009	0.074	-0.044	0.061	-0.044	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	elnet	-0.045	0.462	-0.371	0.282	-0.371	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	-0.045	0.462	-0.371	0.282	-0.371	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.156	0.209	-0.304	-0.008	-0.304	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	0.114	0.687	-0.371	0.6	-0.371	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	0.114	0.687	-0.371	0.6	-0.371	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.136	0.114	-0.217	-0.055	-0.217	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	0.131	0.664	-0.338	0.6	-0.338	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_11	lasso	0.103	0.703	-0.394	0.6	-0.394	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_11	rf	0.045	0.04	0.016	0.016	0.074	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_11	elnet	-0.028	0.439	-0.338	0.282	-0.338	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	-0.056	0.478	-0.394	0.282	-0.394	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.071	0.074	-0.123	-0.019	-0.123	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	0.131	0.664	-0.338	0.6	-0.338	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	0.103	0.703	-0.394	0.6	-0.394	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.089	0.056	-0.128	-0.128	-0.05	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	-0.134	0.197	-0.273	0.005	-0.273	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_11	lasso	-0.206	0.299	-0.418	0.005	-0.418	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_11	rf	0.333	0.15	0.227	0.227	0.439	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_11	elnet	-0.058	0.094	-0.125	0.009	-0.125	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	lasso	-0.053	0.088	-0.116	0.009	-0.116	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	rf	-0.396	0.039	-0.424	-0.369	-0.424	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	elnet	-0.047	0.08	-0.104	0.009	-0.104	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	lasso	-0.024	0.047	-0.057	0.009	-0.057	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	rf	-0.181	0.106	-0.256	-0.106	-0.256	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	elnet	0.005	0.005	0.002	0.009	0.002	NA	none	6	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	lasso	-0.023	0.045	-0.054	0.009	-0.054	NA	none	6	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	rf	-0.337	0.027	-0.356	-0.356	-0.318	NA	none	6	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	elnet	-0.012	0.03	-0.033	0.009	-0.033	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	lasso	-0.018	0.037	-0.044	0.009	-0.044	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	rf	-0.301	0.016	-0.312	-0.312	-0.289	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	elnet	-0.192	0.29	-0.397	0.013	-0.397	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_11	lasso	-0.172	0.261	-0.356	0.013	-0.356	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_11	rf	0.197	0.162	0.083	0.083	0.311	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_11	elnet	-0.153	0.228	-0.314	0.009	-0.314	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	lasso	-0.149	0.223	-0.307	0.009	-0.307	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	rf	0.119	0.115	0.038	0.038	0.2	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	elnet	-0.127	0.192	-0.263	0.009	-0.263	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_11	lasso	-0.161	0.239	-0.33	0.009	-0.33	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_11	rf	0.186	0.116	0.104	0.104	0.268	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_11	elnet	-0.056	0.672	-0.531	0.419	-0.531	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_11	lasso	-0.05	0.684	-0.534	0.434	-0.534	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_11	rf	0.138	0.159	0.026	0.25	0.026	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_11	elnet	0.133	0.075	0.08	0.186	0.08	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	lasso	0.181	0.023	0.165	0.165	0.197	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	rf	-0.006	0.036	-0.032	0.019	-0.032	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	elnet	0.075	0.147	-0.029	0.179	-0.029	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	lasso	0.172	0.008	0.166	0.166	0.177	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	rf	0.059	0.136	-0.038	0.155	-0.038	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	elnet	0.154	0.088	0.091	0.216	0.091	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	0.2	0.028	0.181	0.22	0.181	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.04	0.003	-0.042	-0.038	-0.042	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	0.234	0.008	0.228	0.24	0.228	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	0.223	0.023	0.207	0.24	0.207	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.101	0.11	-0.179	-0.024	-0.179	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	-0.046	0.375	-0.311	0.219	-0.311	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_11	lasso	0.005	0.311	-0.215	0.225	-0.215	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_11	rf	0.101	0.192	-0.035	0.237	-0.035	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
